57;0;3035.00;9.60;2038.00;0.00;0.20
58;0;2798.00;12.22;2162.00;0.00;0.24
59;0;1255.00;9.50;971.00;0.00;1.08
60;0;3069.00;9.85;2049.00;0.00;0.24
61;0;2879.00;10.65;2184.00;0.00;0.32
62;0;3140.00;9.80;2011.00;0.00;0.16
63;0;2892.00;9.65;2092.00;0.00;0.24
64;0;2986.00;9.80;2229.00;0.00;0.16
65;0;2643.00;9.87;2036.00;0.00;0.24
66;0;2894.00;9.60;2106.00;0.00;0.20
67;0;2922.00;9.75;2056.00;0.00;0.20
68;0;2624.00;9.60;1907.00;0.00;0.20
69;0;2731.00;9.67;2024.00;0.00;0.20
70;0;3023.00;9.60;2037.00;0.00;0.24
71;0;3010.00;9.60;2015.00;0.00;0.24
72;0;3129.00;9.87;2058.00;0.00;0.32
73;0;3201.00;9.82;2014.00;0.00;0.12
74;0;2989.00;9.80;2181.00;0.00;0.40
75;0;3129.00;9.92;2046.00;0.00;0.24
76;0;2899.00;10.80;2214.00;0.00;0.32
77;0;2744.00;10.80;2053.00;0.00;0.24
78;0;3232.00;9.60;1600.00;0.00;0.48
79;0;2997.00;9.60;2031.00;0.00;0.16
80;0;2997.00;10.05;2104.00;0.00;0.28
81;0;3087.00;9.92;2031.00;0.00;0.24
82;0;2939.00;9.70;2124.00;0.00;0.24
83;0;2898.00;9.60;2016.00;0.00;0.24
84;0;3170.00;10.00;2042.00;0.00;0.20
85;0;3072.00;9.90;2000.00;0.00;0.20
86;0;3034.00;9.62;2142.00;0.00;0.28
87;0;3211.00;9.87;2099.00;0.00;0.68
88;0;3301.00;10.10;2043.00;0.00;0.32
89;0;3089.00;10.12;2066.00;0.00;0.20
90;0;3041.00;9.70;2060.00;0.00;0.16
91;0;2822.00;9.80;2206.00;0.00;0.44
92;0;3053.00;9.60;2080.00;0.00;0.16
93;0;3069.00;9.90;2020.00;0.00;0.20
94;0;3047.00;9.60;2121.00;0.00;0.28
95;0;2978.00;9.80;2005.00;0.00;0.24
96;0;3648.00;9.60;2240.00;0.00;1.80
97;0;3147.00;9.95;2003.00;0.00;0.16
98;0;3113.00;10.02;2159.00;0.00;0.52
99;0;3266.00;9.80;2074.00;0.00;0.40
100;0;2670.00;12.07;2028.00;0.00;0.20
101;0;2834.00;11.60;2177.00;0.00;0.24
102;0;2663.00;12.35;2073.00;0.00;0.20
103;0;2945.00;9.72;2204.00;0.00;0.32
104;0;2962.00;9.60;2031.00;0.00;0.20
105;0;3327.00;9.65;2174.00;0.00;0.76
106;0;3146.00;10.00;2025.00;0.00;0.16
107;0;2716.00;9.82;2114.00;0.00;0.12
108;0;3251.00;9.85;2071.00;0.00;0.40
109;0;2817.00;10.52;2130.00;0.00;0.28
110;0;3030.00;10.10;2002.00;0.00;0.24
111;0;2718.00;11.67;2074.00;0.00;0.24
112;0;3214.00;9.80;2005.00;0.00;0.12
113;0;2755.00;11.02;2079.00;0.00;0.24
114;0;2768.00;10.22;2044.00;0.00;0.16
115;0;2726.00;10.92;2102.00;0.00;0.28
116;0;3054.00;10.12;2200.00;0.00;0.52
117;0;3000.00;9.70;2016.00;0.00;0.16
118;0;2826.00;10.27;2109.00;0.00;0.32
119;0;3210.00;10.00;2035.00;0.00;0.28
120;0;2930.00;9.60;2126.00;0.00;0.28
121;0;3118.00;10.07;1996.00;0.00;0.24
122;0;2630.00;9.50;2044.00;0.00;0.32
123;0;3330.00;10.00;2043.00;0.00;0.24
124;0;2912.00;9.82;2153.00;0.00;0.36
125;0;2790.00;10.22;2073.00;0.00;0.24
126;0;2957.00;9.60;2025.00;0.00;0.16
127;0;3071.00;9.60;2074.00;0.00;0.20
128;0;2888.00;10.60;2206.00;0.00;0.20
129;0;3094.00;9.65;2017.00;0.00;0.24
130;0;2808.00;10.00;2088.00;0.00;0.24
131;0;2497.00;9.72;2010.00;0.00;0.20
132;0;2928.00;9.80;2106.00;0.00;0.36
133;0;2722.00;10.67;2062.00;0.00;0.24
134;0;3027.00;9.95;2122.00;0.00;0.36
135;0;3184.00;9.80;2000.00;0.00;0.20
136;0;2952.00;9.70;2078.00;0.00;0.24
137;0;2648.00;9.50;2022.00;0.00;0.24
138;0;3081.00;9.82;2074.00;0.00;0.24
139;0;2980.00;9.60;2067.00;0.00;0.24
140;0;3108.00;10.00;2094.00;0.00;0.36
141;0;2943.00;9.67;2085.00;0.00;0.24
142;0;3011.00;10.15;2201.00;0.00;0.28
143;0;3156.00;9.92;2016.00;0.00;0.20
144;0;2698.00;10.70;2044.00;0.00;0.16
145;0;2801.00;10.65;2119.00;0.00;0.32
146;0;3285.00;9.95;2025.00;0.00;0.28
147;0;2731.00;9.90;2030.00;0.00;0.16
148;0;2830.00;10.35;2146.00;0.00;0.24
149;0;2996.00;9.60;2040.00;0.00;0.20
150;0;3075.00;9.95;2008.00;0.00;0.24
151;0;2863.00;10.60;2176.00;0.00;0.20
152;0;3041.00;9.70;2044.00;0.00;0.16
153;0;1576.00;9.50;1336.00;0.00;0.20
154;0;3278.00;10.10;2113.00;0.00;0.56
155;0;3038.00;9.60;2093.00;0.00;0.28
156;0;2774.00;10.02;2052.00;0.00;0.20
157;0;3024.00;9.90;2093.00;0.00;0.20
158;0;2920.00;9.60;2129.00;0.00;0.20
159;0;2508.00;9.77;1977.00;0.00;0.20
160;0;3081.00;9.92;2035.00;0.00;0.24
161;0;2813.00;9.60;2021.00;0.00;0.20
162;0;2927.00;9.90;2148.00;0.00;0.20
163;0;3097.00;9.80;2044.00;0.00;0.24
164;0;3137.00;9.80;2006.00;0.00;0.20
165;0;2947.00;9.60;2065.00;0.00;0.24
166;0;3076.00;9.72;2055.00;0.00;0.20
167;0;2917.00;10.50;2189.00;0.00;0.32
168;0;2744.00;10.67;2104.00;0.00;0.28
169;0;2868.00;9.60;2058.00;0.00;0.20
170;0;3037.00;9.80;2120.00;0.00;0.32
171;0;2720.00;9.60;2017.00;0.00;0.16
172;0;3048.00;9.95;2032.00;0.00;0.20
173;0;2764.00;11.07;2151.00;0.00;0.36
174;0;3150.00;10.05;2033.00;0.00;0.20
175;0;3203.00;9.85;2009.00;0.00;0.20
176;0;3020.00;9.85;2143.00;0.00;0.32
177;0;1691.00;9.50;1367.00;0.00;0.16
178;0;3024.00;10.22;2179.00;0.00;0.36
179;0;2732.00;10.12;2042.00;0.00;0.24
180;0;3181.00;9.62;2119.00;0.00;0.64
181;0;2977.00;9.70;2026.00;0.00;0.20
182;0;2825.00;9.67;2098.00;0.00;0.28
183;0;3153.00;10.10;2073.00;0.00;0.36
184;0;2772.00;10.92;2121.00;0.00;0.32
185;0;2880.00;9.60;2009.00;0.00;0.28
186;0;3234.00;9.80;2064.00;0.00;0.28
187;0;3042.00;10.07;2002.00;0.00;0.20
188;0;2635.00;9.67;2070.00;0.00;0.28
189;0;3321.00;10.10;2033.00;0.00;0.44
190;0;2805.00;12.62;2169.00;0.00;0.20
191;0;2962.00;12.77;1020.00;0.00;0.76
192;0;2809.00;11.05;2187.00;0.00;0.20
193;0;2966.00;9.85;2098.00;0.00;0.20
194;0;3046.00;10.10;2019.00;0.00;0.20
195;0;2904.00;9.60;2113.00;0.00;0.28
196;0;3189.00;9.97;2029.00;0.00;0.16
197;0;2979.00;10.52;2158.00;0.00;0.28
198;0;3456.00;10.00;2205.00;0.00;0.96
199;0;2632.00;9.62;2056.00;0.00;0.16
200;0;2527.00;9.60;1994.00;0.00;0.20
201;0;2887.00;10.02;2164.00;0.00;0.36
202;0;2738.00;11.60;2074.00;0.00;0.16
203;0;2901.00;10.60;2187.00;0.00;0.24
204;0;2933.00;9.60;2051.00;0.00;0.24
205;0;2801.00;10.12;2086.00;0.00;0.24
206;0;3333.00;9.90;1985.00;0.00;0.24
207;0;2989.00;9.82;1981.00;0.00;0.12
208;0;3211.00;10.20;1918.00;0.00;0.20
209;0;3069.00;9.50;2134.00;0.00;1.28
210;0;2330.00;9.50;1530.00;0.00;1.28
211;0;2796.00;9.60;1982.00;0.00;0.24
212;0;3094.00;10.22;1924.00;0.00;0.20
213;0;1869.00;9.50;743.00;0.00;0.96
214;0;3130.00;9.82;1960.00;0.00;0.20
215;0;2961.00;9.90;1908.00;0.00;0.16
216;0;2962.00;10.02;1933.00;0.00;0.20
217;0;1709.00;9.50;2108.00;0.00;1.52
218;0;1299.00;9.50;738.00;0.00;1.68
219;0;2524.00;10.65;1950.00;0.00;0.28
220;0;4739.00;9.50;1868.00;0.00;0.92
221;0;2573.00;9.60;1904.00;0.00;0.20
222;0;2951.00;9.80;1983.00;0.00;0.24
223;0;3007.00;10.15;1944.00;0.00;0.20
224;0;3625.00;9.50;1305.00;0.00;1.00
225;0;2880.00;9.50;1650.00;0.00;0.60
226;0;3042.00;10.22;1985.00;0.00;0.20
227;0;3307.00;10.02;1939.00;0.00;0.20
228;0;3280.00;9.95;1966.00;0.00;0.20
229;0;4772.00;9.50;1095.00;0.00;0.92
230;0;4942.00;9.50;1692.00;0.00;0.96
231;0;3104.00;9.87;1993.00;0.00;0.20
232;0;3153.00;9.85;1923.00;0.00;0.16
233;0;2941.00;9.95;1964.00;0.00;0.08
234;0;4333.00;9.50;1015.00;0.00;0.08
235;0;3845.00;9.50;1182.00;0.00;0.76
236;0;3026.00;10.02;1926.00;0.00;0.28
237;0;3388.00;10.37;2004.00;0.00;0.32
238;0;3028.00;10.05;1903.00;0.00;0.16
239;0;4086.00;9.50;890.00;0.00;1.12
240;0;3541.00;9.50;1216.00;0.00;0.92
241;0;2676.00;9.60;1926.00;0.00;0.16
242;0;2770.00;10.12;1990.00;0.00;0.20
243;0;2817.00;9.75;1919.00;0.00;0.20
244;0;3423.00;9.50;554.00;0.00;1.16
245;0;2603.00;9.50;571.00;0.00;0.80
246;0;3067.00;10.10;1939.00;0.00;0.16
247;0;2673.00;9.60;1914.00;0.00;0.16
248;0;3000.00;9.80;1983.00;0.00;0.20
249;0;2022.00;9.50;548.00;0.00;0.68
250;0;2197.00;9.50;711.00;0.00;0.76
251;0;2255.00;9.50;1419.00;0.00;1.00
252;0;3117.00;9.95;1988.00;0.00;0.24
253;0;2511.00;10.17;1905.00;0.00;0.24
254;0;2201.00;9.50;1814.00;0.00;0.92
255;0;1284.00;9.50;2074.00;0.00;1.00
256;0;3182.00;9.90;1992.00;0.00;0.20
257;0;3215.00;10.20;1925.00;0.00;0.16
258;0;880.00;9.50;404.00;0.00;1.56
259;0;29.00;9.50;911.00;0.00;0.84
260;0;3257.00;9.97;1972.00;0.00;0.20
261;0;3087.00;10.17;1925.00;0.00;0.16
262;0;18.00;9.50;1595.00;0.00;0.68
263;0;391.00;9.50;1758.00;0.00;0.64
264;0;350.00;9.50;1169.00;0.00;1.08
265;0;2905.00;9.60;1979.00;0.00;0.16
266;0;2866.00;9.80;1934.00;0.00;0.16
267;0;1210.00;9.50;983.00;0.00;1.08
268;0;2737.00;9.67;1927.00;0.00;0.20
269;0;3132.00;9.80;1939.00;0.00;0.16
270;0;3190.00;9.80;1981.00;0.00;0.20
271;0;2578.00;9.60;1909.00;0.00;0.16
272;0;3267.00;9.85;2013.00;0.00;0.20
273;0;3341.00;9.85;1951.00;0.00;0.32
274;0;3064.00;10.12;1953.00;0.00;0.16
275;0;3150.00;9.95;1928.00;0.00;0.20
276;0;2461.00;9.72;1952.00;0.00;0.24
277;0;2940.00;10.07;1937.00;0.00;0.28
278;0;3382.00;10.45;2016.00;0.00;0.36
279;0;2802.00;9.80;1924.00;0.00;0.20
280;0;3136.00;9.82;1974.00;0.00;0.20
281;0;2874.00;9.60;1950.00;0.00;0.16
282;0;3244.00;9.85;1985.00;0.00;0.20
283;0;3129.00;9.80;1952.00;0.00;0.16
284;0;2489.00;9.50;1972.00;0.00;0.28
285;0;2463.00;9.60;1910.00;0.00;0.20
286;0;3220.00;10.27;1929.00;0.00;0.28
287;0;3034.00;10.17;1969.00;0.00;0.28
288;0;3039.00;9.92;1908.00;0.00;0.20
289;0;3006.00;10.05;1934.00;0.00;0.20
290;0;2884.00;10.00;1913.00;0.00;0.16
291;0;3350.00;9.90;1959.00;0.00;0.32
292;0;3261.00;9.72;1950.00;0.00;0.20
293;0;2739.00;9.60;1933.00;0.00;0.20
294;0;2962.00;10.00;1940.00;0.00;0.20
295;0;2735.00;9.60;2012.00;0.00;0.20
296;0;2558.00;9.60;1910.00;0.00;0.20
297;0;3191.00;10.02;1953.00;0.00;0.20
298;0;3293.00;9.90;1940.00;0.00;0.20
299;0;2788.00;9.70;1987.00;0.00;0.20
300;0;3071.00;10.10;1932.00;0.00;0.12
301;0;3101.00;9.85;1965.00;0.00;0.20
302;0;3092.00;10.07;1904.00;0.00;0.20
303;0;2451.00;10.07;1922.00;0.00;0.20
304;0;2963.00;9.90;1915.00;0.00;0.28
305;0;3294.00;9.92;1996.00;0.00;0.24
306;0;3016.00;10.10;1947.00;0.00;0.12
307;0;3445.00;9.85;1985.00;0.00;0.24
308;0;2921.00;9.60;2007.00;0.00;0.24
309;0;2678.00;9.60;1920.00;0.00;0.16
310;0;2936.00;9.80;1973.00;0.00;0.24
311;0;2510.00;10.15;1914.00;0.00;0.20
312;0;3140.00;9.60;2112.00;0.00;0.28
313;0;3159.00;9.95;1905.00;0.00;0.16
314;0;3132.00;9.90;1931.00;0.00;0.16
315;0;3024.00;10.00;1909.00;0.00;0.16
316;0;2685.00;9.60;1986.00;0.00;0.20
317;0;2697.00;9.60;1947.00;0.00;0.20
318;0;2903.00;10.00;1920.00;0.00;0.24
319;0;2953.00;9.77;1991.00;0.00;0.24
320;0;2998.00;9.80;1993.00;0.00;0.20
321;0;2731.00;9.60;1936.00;0.00;0.24
322;0;2578.00;9.60;1915.00;0.00;0.20
323;0;2989.00;10.05;1962.00;0.00;0.16
324;0;3202.00;10.07;1935.00;0.00;0.24
325;0;3222.00;9.70;1977.00;0.00;0.20
326;0;3225.00;9.62;1905.00;0.00;0.20
327;0;2907.00;9.90;1945.00;0.00;0.24
328;0;3091.00;10.05;1910.00;0.00;0.20
329;0;2784.00;9.67;1981.00;0.00;0.24
330;0;3145.00;9.82;1945.00;0.00;0.16
331;0;2970.00;9.90;1918.00;0.00;0.24
332;0;2685.00;9.60;1959.00;0.00;0.16
333;0;3060.00;10.02;1990.00;0.00;0.16
334;0;2810.00;9.95;1933.00;0.00;0.24
335;0;3056.00;10.17;1957.00;0.00;0.20
336;0;2670.00;9.60;1921.00;0.00;0.16
337;0;2444.00;9.67;1951.00;0.00;0.40
338;0;3280.00;9.80;1912.00;0.00;0.16
339;0;3270.00;9.82;1936.00;0.00;0.28
340;0;3151.00;9.92;1909.00;0.00;0.16
341;0;2944.00;9.85;1978.00;0.00;0.16
342;0;2982.00;10.00;1935.00;0.00;0.16
343;0;3032.00;9.90;1913.00;0.00;0.28
344;0;3081.00;9.90;1978.00;0.00;0.12
345;0;3201.00;10.00;1945.00;0.00;0.20
346;0;3129.00;9.87;1987.00;0.00;0.20
347;0;2894.00;9.92;1923.00;0.00;0.24
348;0;2863.00;9.60;1952.00;0.00;0.24
349;0;2754.00;9.60;1931.00;0.00;0.16
350;0;3120.00;9.80;1954.00;0.00;0.20
351;0;2534.00;9.70;1953.00;0.00;0.20
352;0;3041.00;10.07;1937.00;0.00;0.24
353;0;3214.00;10.22;1910.00;0.00;0.16
354;0;3003.00;10.02;1969.00;0.00;0.16
355;0;3280.00;9.85;1953.00;0.00;0.20
356;0;3098.00;10.07;1913.00;0.00;0.20
357;0;3143.00;9.80;1977.00;0.00;0.16
358;0;2952.00;9.90;1961.00;0.00;0.32
359;0;3280.00;9.97;2017.00;0.00;0.24
360;0;2953.00;10.00;1923.00;0.00;0.24
361;0;3380.00;10.02;1993.00;0.00;0.32
362;0;2829.00;9.60;1939.00;0.00;0.16
363;0;2776.00;9.90;1983.00;0.00;0.20
364;0;2549.00;9.72;1916.00;0.00;0.24
365;0;3269.00;9.62;1910.00;0.00;0.24
366;0;3063.00;10.10;1969.00;0.00;0.24
367;0;3156.00;10.00;1913.00;0.00;0.20
368;0;3203.00;9.80;1976.00;0.00;0.16
369;0;2449.00;9.62;1929.00;0.00;0.24
370;0;3298.00;9.95;2010.00;0.00;0.24
371;0;3026.00;10.10;1917.00;0.00;0.24
372;0;3256.00;9.82;1963.00;0.00;0.20
373;0;1758.00;9.50;1824.00;0.00;0.12
374;0;2685.00;9.60;1931.00;0.00;0.16
375;0;2736.00;9.60;1916.00;0.00;0.24
376;0;3162.00;9.95;1935.00;0.00;0.16
377;0;2515.00;9.70;1898.00;0.00;0.20
378;0;3128.00;9.90;1973.00;0.00;0.20
379;0;1688.00;9.50;1345.00;0.00;0.08
380;0;3218.00;10.27;1918.00;0.00;0.20
381;0;3299.00;10.10;2003.00;0.00;0.16
382;0;3073.00;9.90;1945.00;0.00;0.16
383;0;2731.00;9.60;2000.00;0.00;0.20
384;0;3090.00;10.12;1917.00;0.00;0.20
385;0;2456.00;9.67;1947.00;0.00;0.28
386;0;2965.00;9.97;1926.00;0.00;0.20
387;0;2988.00;10.00;1969.00;0.00;0.24
388;0;2791.00;9.65;1918.00;0.00;0.20
389;0;2820.00;9.70;1934.00;0.00;0.20
390;0;3338.00;10.10;2000.00;0.00;0.28
391;0;2629.00;9.60;1905.00;0.00;0.16
392;0;3236.00;10.07;1945.00;0.00;0.20
393;0;3283.00;9.62;1919.00;0.00;0.16
394;0;2703.00;9.60;1992.00;0.00;0.32
395;0;2859.00;9.60;1943.00;0.00;0.16
396;0;3149.00;9.87;1919.00;0.00;0.20
397;0;3136.00;9.80;1944.00;0.00;0.20
398;0;3080.00;10.00;1964.00;0.00;0.12
399;0;2678.00;9.50;1968.00;0.00;0.24
400;0;2890.00;9.95;1931.00;0.00;0.08
401;0;3063.00;10.22;1960.00;0.00;0.20
402;0;2873.00;9.85;1910.00;0.00;0.28
403;0;3306.00;10.25;1946.00;0.00;0.16
404;0;3265.00;9.90;1978.00;0.00;0.20
405;0;2682.00;9.75;1907.00;0.00;0.24
406;0;2945.00;10.02;1946.00;0.00;0.24
407;0;2506.00;9.62;1898.00;0.00;0.16
408;0;2826.00;9.60;2000.00;0.00;0.32
409;0;3009.00;10.10;1843.00;0.00;0.24
410;0;3261.00;9.77;1894.00;0.00;0.12
411;0;2865.00;9.50;2102.00;0.00;0.60
412;0;2307.00;9.50;1410.00;0.00;1.12
413;0;3116.00;9.82;1895.00;0.00;0.20
414;0;2953.00;10.05;1843.00;0.00;0.20
415;0;2955.00;9.70;1999.00;0.00;0.08
416;0;2026.00;9.50;862.00;0.00;0.68
417;0;2851.00;11.00;1865.00;0.00;0.12
418;0;3071.00;9.90;1869.00;0.00;0.24
419;0;1897.00;9.50;2038.00;0.00;1.08
420;0;1048.00;9.50;676.00;0.00;1.44
421;0;2796.00;10.70;1871.00;0.00;0.28
422;0;2907.00;10.10;1881.00;0.00;0.20
423;0;4883.00;9.50;1933.00;0.00;0.96
424;0;2741.00;11.25;1871.00;0.00;0.20
425;0;2717.00;10.30;1896.00;0.00;0.20
426;0;3135.00;9.70;1821.00;0.00;0.16
427;0;3584.00;9.50;1377.00;0.00;0.84
428;0;2930.00;9.50;1630.00;0.00;0.72
429;0;3078.00;9.97;1830.00;0.00;0.16
430;0;4657.00;9.50;1111.00;0.00;0.92
431;0;4919.00;9.50;1713.00;0.00;0.56
432;0;3296.00;9.60;1870.00;0.00;0.28
433;0;3178.00;10.00;1895.00;0.00;0.12
434;0;2999.00;9.85;1846.00;0.00;0.20
435;0;4331.00;9.50;1027.00;0.00;0.56
436;0;3939.00;9.50;1199.00;0.00;1.00
437;0;3141.00;9.85;1874.00;0.00;0.20
438;0;2928.00;10.40;1859.00;0.00;0.16
439;0;4037.00;9.50;871.00;0.00;0.92
440;0;3505.00;9.50;1163.00;0.00;0.76
441;0;2974.00;10.05;1882.00;0.00;0.20
442;0;2858.00;10.20;1872.00;0.00;0.20
443;0;3407.00;9.50;481.00;0.00;0.92
444;0;2776.00;9.85;1911.00;0.00;0.12
445;0;2805.00;10.65;1869.00;0.00;0.12
446;0;2017.00;9.50;471.00;0.00;0.92
447;0;2211.00;9.50;782.00;0.00;1.16
448;0;2284.00;9.50;1458.00;0.00;1.44
449;0;3146.00;9.77;1836.00;0.00;0.12
450;0;2206.00;9.50;1758.00;0.00;0.84
451;0;1253.00;9.50;2028.00;0.00;1.64
452;0;3244.00;9.62;1898.00;0.00;0.20
453;0;3063.00;9.80;1843.00;0.00;0.16
454;0;2591.00;9.65;1870.00;0.00;0.20
455;0;819.00;9.50;405.00;0.00;1.32
456;0;6.00;9.50;928.00;0.00;0.32
457;0;3084.00;10.12;1898.00;0.00;0.20
458;0;3008.00;9.92;1852.00;0.00;0.20
459;0;64.00;9.50;1604.00;0.00;0.60
460;0;322.00;9.50;1769.00;0.00;0.80
461;0;273.00;9.50;1122.00;0.00;0.88
462;0;2938.00;10.37;1859.00;0.00;0.16
463;0;3034.00;9.82;1880.00;0.00;0.16
464;0;3287.00;9.60;1831.00;0.00;0.32
465;0;1215.00;9.50;1027.00;0.00;1.24
466;0;2874.00;11.15;1862.00;0.00;0.24
467;0;2853.00;10.02;1895.00;0.00;0.20
468;0;3242.00;9.60;1843.00;0.00;0.28
469;0;2763.00;10.42;1884.00;0.00;0.20
470;0;3253.00;9.60;1869.00;0.00;0.32
471;0;3153.00;9.92;1900.00;0.00;0.16
472;0;3074.00;9.82;1839.00;0.00;0.16
473;0;3109.00;9.97;1875.00;0.00;0.20
474;0;2924.00;10.00;1890.00;0.00;0.28
475;0;3324.00;9.60;1807.00;0.00;0.48
476;0;2959.00;10.40;1860.00;0.00;0.20
477;0;3248.00;9.60;1836.00;0.00;0.28
478;0;2755.00;9.75;1901.00;0.00;0.20
479;0;2816.00;10.02;1886.00;0.00;0.20
480;0;2611.00;9.60;1892.00;0.00;0.04
481;0;3193.00;9.72;1832.00;0.00;0.20
482;0;2711.00;11.35;1884.00;0.00;0.24
483;0;3212.00;9.77;1900.00;0.00;0.24
484;0;3145.00;9.70;1841.00;0.00;0.16
485;0;2574.00;9.60;1869.00;0.00;0.12
486;0;3077.00;9.85;1844.00;0.00;0.16
487;0;3169.00;9.82;1875.00;0.00;0.16
488;0;3016.00;9.97;1857.00;0.00;0.24
489;0;2998.00;9.85;1882.00;0.00;0.20
490;0;1455.00;9.82;1917.00;0.00;1.28
491;0;2915.00;10.50;1865.00;0.00;0.16
492;0;1321.00;9.80;1597.00;0.00;0.40
493;0;2829.00;9.85;1902.00;0.00;0.20
494;0;2787.00;10.22;1876.00;0.00;0.20
495;0;2664.00;9.75;1897.00;0.00;0.16
496;0;2916.00;9.60;2021.00;0.00;0.20
497;0;3277.00;9.82;1906.00;0.00;0.24
498;0;3191.00;9.75;1845.00;0.00;0.16
499;0;3224.00;9.60;1882.00;0.00;0.20
500;0;3144.00;9.75;1848.00;0.00;0.20
501;0;3058.00;9.80;1878.00;0.00;0.20
502;0;3088.00;10.02;1849.00;0.00;0.20
503;0;2542.00;9.60;1834.00;0.00;0.20
504;0;2986.00;10.02;1870.00;0.00;0.16
505;0;792.00;9.77;1754.00;0.00;0.20
506;0;2827.00;10.27;1882.00;0.00;0.20
507;0;2551.00;9.65;1891.00;0.00;0.16
508;0;3291.00;9.60;1880.00;0.00;0.24
509;0;3152.00;9.75;1845.00;0.00;0.20
510;0;3128.00;9.77;1883.00;0.00;0.20
511;0;3050.00;9.80;1860.00;0.00;0.28
512;0;2583.00;9.82;1841.00;0.00;0.24
513;0;2915.00;10.10;1882.00;0.00;0.24
514;0;2752.00;9.80;1894.00;0.00;0.16
515;0;966.00;11.50;1918.00;0.00;0.60
516;0;2617.00;9.60;1886.00;0.00;0.08
517;0;4099.00;13.17;1652.00;0.00;0.28
518;0;3186.00;9.95;1879.00;0.00;0.16
519;0;2689.00;11.47;1846.00;0.00;0.24
520;0;3201.00;9.60;1851.00;0.00;0.20
521;0;2651.00;10.85;1840.00;0.00;0.20
522;0;3043.00;9.92;1886.00;0.00;0.12
523;0;3112.00;9.87;1854.00;0.00;0.12
524;0;2864.00;9.80;1909.00;0.00;0.16
525;0;2993.00;9.95;1874.00;0.00;0.24
526;0;2705.00;9.70;1910.00;0.00;0.12
527;0;2539.00;9.60;1842.00;0.00;0.16
528;0;806.00;10.07;1771.00;0.00;0.28
529;0;2662.00;9.75;1886.00;0.00;0.20
530;0;2899.00;9.70;1969.00;0.00;0.32
531;0;4060.00;13.72;1624.00;0.00;0.32
532;0;2750.00;10.77;1852.00;0.00;0.12
533;0;3171.00;9.80;1853.00;0.00;0.16
534;0;3099.00;10.05;1886.00;0.00;0.16
535;0;2940.00;9.90;1896.00;0.00;0.12
536;0;2901.00;10.10;1874.00;0.00;0.16
537;0;2765.00;9.65;1917.00;0.00;0.20
538;0;2724.00;10.17;1891.00;0.00;0.20
539;0;2545.00;9.82;1851.00;0.00;0.16
540;0;2505.00;9.62;1879.00;0.00;0.16
541;0;2814.00;10.10;1848.00;0.00;0.20
