Workshop ID,MOD名,ファイル名,傀儡国名,レベル,Subject,Can Be Subject
2438003901,The New Order: Last Days of Europe,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2438003901,The New Order: Last Days of Europe,integrated_reichskommissariat.txt,autonomy_integrated_reichskommissariat,0,,
2438003901,The New Order: Last Days of Europe,italy_antiimperialist.txt,autonomy_italy_antiimperialist,0,,
2438003901,The New Order: Last Days of Europe,italy_associate.txt,autonomy_italy_associate,0,,
2438003901,The New Order: Last Days of Europe,italy_colony.txt,autonomy_italy_governate,0,,
2438003901,The New Order: Last Days of Europe,italy_hefty_influence.txt,autonomy_italy_hefty_influence,0,,
2438003901,The New Order: Last Days of Europe,italy_reliant.txt,autonomy_italy_reliant,0,,
2438003901,The New Order: Last Days of Europe,liberated_government.txt,autonomy_liberated_government,0,,
2438003901,The New Order: Last Days of Europe,military_district.txt,autonomy_military_district,0,,
2438003901,The New Order: Last Days of Europe,military_government.txt,autonomy_military_government,0,,
2438003901,The New Order: Last Days of Europe,occupied_territory.txt,autonomy_occupied_territory,0,,
2438003901,The New Order: Last Days of Europe,puppet.txt,autonomy_puppet,0,,
2438003901,The New Order: Last Days of Europe,reichsprotektorat.txt,autonomy_reichsprotektorat,0,,
2438003901,The New Order: Last Days of Europe,satellite.txt,autonomy_satellite,0,,
2438003901,The New Order: Last Days of Europe,transnistria_governate.txt,autonomy_transnistria_governate,0,,
2438003901,The New Order: Last Days of Europe,ulster_breakawayautonomy.txt,autonomy_ulster_breakaway_state,0,,
2540030961,Ambition of prefectures_new_test,SIZ_federation.txt,autonomy_SIZ_federation,0,,
2540030961,Ambition of prefectures_new_test,colony.txt,autonomy_colony,0,,
2540030961,Ambition of prefectures_new_test,dominion.txt,autonomy_dominion,0,,
2540030961,Ambition of prefectures_new_test,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2540030961,Ambition of prefectures_new_test,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2540030961,Ambition of prefectures_new_test,puppet.txt,autonomy_puppet,0,,
2540030961,Ambition of prefectures_new_test,reichskommissariat.txt,autonomy_reichskommissariat,0,,
2540030961,Ambition of prefectures_new_test,reichsprotectorate.txt,autonomy_reichsprotectorate,0,,
2540030961,Ambition of prefectures_new_test,satellite.txt,autonomy_satellite,0,,
2540030961,Ambition of prefectures_new_test,wtt_imperial_associate.txt,autonomy_wtt_imperial_associate,0,,
2540030961,Ambition of prefectures_new_test,wtt_imperial_protectorate.txt,autonomy_wtt_imperial_protectorate,0,,
2540030961,Ambition of prefectures_new_test,wtt_imperial_subject.txt,autonomy_wtt_imperial_subject,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_AFG_autonomies.txt,autonomy_fifty_second_state_afghanistan,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_IRQ_autonomies.txt,autonomy_fifty_first_state_iraq,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_antillean_autonomies.txt,autonomy_cuban_confederation,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_armenian_autonomies.txt,autonomy_marz_arm,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_caliphate_autonomies.txt,autonomy_terrorist_branch,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_chinese_autonomies.txt,autonomy_special_administrative_region_HKG,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_colored_autonomies.txt,autonomy_associated_state_colored,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_default_autonomies.txt,autonomy_associated_state,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_iran_autonomies.txt,autonomy_islamic_republic,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_israeli_autonomies.txt,autonomy_authority_of_palestine,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_korea_autonomies.txt,autonomy_korean_federation,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_russian_autonomies.txt,autonomy_republic_khm,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_serbian_autonomies.txt,autonomy_autonomous_province,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_tajik_autonomies.txt,autonomy_irn_province,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_uar_autonomies.txt,autonomy_uar_state,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_ukrainian_autonomies.txt,autonomy_republic_ukr,0,,
2777392649,Millennium Dawn: A Modern Day Mod,MD_union_state.txt,autonomy_union_state,0,,
2777392649,Millennium Dawn: A Modern Day Mod,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,colony.txt,autonomy_colony,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,dominion.txt,autonomy_dominion,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,nsb_personal_union.txt,autonomy_personal_union,0,no,
2834647264,Hagakure - The East Asia Expansion 1.17,puppet.txt,autonomy_puppet,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,reichskommissariat.txt,autonomy_reichskommissariat,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,reichsprotectorate.txt,autonomy_reichsprotectorate,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,satellite.txt,autonomy_satellite,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,supervised_state.txt,autonomy_supervised_state,0,no,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_close_yakuza_associate.txt,autonomy_wtt_close_yakuza_associate,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_imperial_asian_state.txt,autonomy_wtt_imperial_asian_state,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_imperial_associate.txt,autonomy_wtt_imperial_associate,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_imperial_protectorate.txt,autonomy_wtt_imperial_protectorate,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_imperial_subject.txt,autonomy_wtt_imperial_subject,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_integrated_imperial_asian_state.txt,autonomy_wtt_integrated_imperial_asian_state,0,,
2834647264,Hagakure - The East Asia Expansion 1.17,wtt_yakuza_associate.txt,autonomy_wtt_yakuza_associate,0,,
2856963714,End of a New Beginning - Official Github Version,_eoanb_autonomy_states.txt,autonomy_confederation_member,0,no,
2856963714,End of a New Beginning - Official Github Version,colony.txt,autonomy_colony,0,,
2856963714,End of a New Beginning - Official Github Version,dominion.txt,autonomy_dominion,0,,
2856963714,End of a New Beginning - Official Github Version,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2856963714,End of a New Beginning - Official Github Version,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2856963714,End of a New Beginning - Official Github Version,puppet.txt,autonomy_puppet,0,,
2856963714,End of a New Beginning - Official Github Version,supervised_state.txt,autonomy_supervised_state,0,no,
2888042563,Empire 0.6.4: Into the Orient,colony.txt,autonomy_colony,0,,
2888042563,Empire 0.6.4: Into the Orient,dominion.txt,autonomy_dominion,0,,
2888042563,Empire 0.6.4: Into the Orient,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2888042563,Empire 0.6.4: Into the Orient,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2888042563,Empire 0.6.4: Into the Orient,personal_union.txt,autonomy_empire_personal_union,0,no,
2888042563,Empire 0.6.4: Into the Orient,protectorate.txt,autonomy_protectorate,0,,
2888042563,Empire 0.6.4: Into the Orient,puppet.txt,autonomy_puppet,0,,
2888042563,Empire 0.6.4: Into the Orient,satellite.txt,autonomy_satellite,0,,
2888042563,Empire 0.6.4: Into the Orient,subah.txt,autonomy_subah,0,,
2888042563,Empire 0.6.4: Into the Orient,tributary_state.txt,autonomy_tributary_state,0,,
2888042563,Empire 0.6.4: Into the Orient,viceroyalty.txt,autonomy_viceroyalty,0,,
2926389173,バカ世界地図2.0,colony.txt,autonomy_colony,0,,
2926389173,バカ世界地図2.0,dominion.txt,autonomy_dominion,0,,
2926389173,バカ世界地図2.0,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2926389173,バカ世界地図2.0,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2926389173,バカ世界地図2.0,personal_union.txt,autonomy_psonal_union,0,,
2926389173,バカ世界地図2.0,puppet.txt,autonomy_puppet,0,,
2946366249,Pulchritudinous States,colony.txt,autonomy_colony,0,,
2946366249,Pulchritudinous States,dominion.txt,autonomy_dominion,0,,
2946366249,Pulchritudinous States,integrated_puppet.txt,autonomy_integrated_puppet,0,,
2946366249,Pulchritudinous States,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
2946366249,Pulchritudinous States,nsb_personal_union.txt,autonomy_personal_union,0,no,
2946366249,Pulchritudinous States,puppet.txt,autonomy_puppet,0,,
2946366249,Pulchritudinous States,reichskommissariat.txt,autonomy_reichskommissariat,0,,
2946366249,Pulchritudinous States,reichsprotectorate.txt,autonomy_reichsprotectorate,0,,
2946366249,Pulchritudinous States,satellite.txt,autonomy_satellite,0,,
2946366249,Pulchritudinous States,supervised_state.txt,autonomy_supervised_state,0,no,
2946366249,Pulchritudinous States,wtt_imperial_associate.txt,autonomy_wtt_imperial_associate,0,,
2946366249,Pulchritudinous States,wtt_imperial_protectorate.txt,autonomy_wtt_imperial_protectorate,0,,
2946366249,Pulchritudinous States,wtt_imperial_subject.txt,autonomy_wtt_imperial_subject,0,,
3224202815,vr2alpha,aat_defense_council_member.txt,autonomy_aat_defense_council_member,0,,
3224202815,vr2alpha,colony.txt,autonomy_colony,0,,
3224202815,vr2alpha,dominion.txt,autonomy_dominion,0,,
3224202815,vr2alpha,integrated_puppet.txt,autonomy_integrated_puppet,0,,
3224202815,vr2alpha,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
3224202815,vr2alpha,nsb_personal_union.txt,autonomy_personal_union,0,no,
3224202815,vr2alpha,puppet.txt,autonomy_puppet,0,,
3224202815,vr2alpha,reichskommissariat.txt,autonomy_reichskommissariat,0,,
3224202815,vr2alpha,reichsprotectorate.txt,autonomy_reichsprotectorate,0,,
3224202815,vr2alpha,satellite.txt,autonomy_satellite,0,,
3224202815,vr2alpha,supervised_state.txt,autonomy_supervised_state,0,no,
3328727651,Personal Union for Kingdoms,colony.txt,autonomy_colony,0,,
3328727651,Personal Union for Kingdoms,dominion.txt,autonomy_dominion,0,,
3328727651,Personal Union for Kingdoms,integrated_puppet.txt,autonomy_integrated_puppet,0,,
3328727651,Personal Union for Kingdoms,puppet.txt,autonomy_puppet,0,,
3328727651,Personal Union for Kingdoms,satellite.txt,autonomy_satellite,0,,
3328727651,Personal Union for Kingdoms,supervised_state.txt,autonomy_supervised_state,0,no,
3350890356,The Fire Rises,TFR_ssr.txt,autonomy_ssr,0,,
3350890356,The Fire Rises,TFR_union_state_subject.txt,autonomy_union_state_subject,0,,
3350890356,The Fire Rises,colony.txt,autonomy_colony,0,,
3350890356,The Fire Rises,dominion.txt,autonomy_dominion,0,,
3350890356,The Fire Rises,integrated_puppet.txt,autonomy_integrated_puppet,0,,
3350890356,The Fire Rises,po_autonomous_territory.txt,autonomy_autonomous_territory,0,,
3350890356,The Fire Rises,po_occupation_governement.txt,autonomy_occupation_governement,0,,
3350890356,The Fire Rises,po_sister_republic.txt,autonomy_sister_republic,0,,
3350890356,The Fire Rises,po_territorial collectivity.txt,autonomy_territorial_collectivity,0,,
3350890356,The Fire Rises,puppet.txt,autonomy_puppet,0,,
3350890356,The Fire Rises,supervised_state.txt,autonomy_supervised_state,0,no,
699709023,Hearts of Iron IV: The Great War,aat_defense_council_member.txt,autonomy_aat_defense_council_member,0,,
699709023,Hearts of Iron IV: The Great War,colony.txt,autonomy_colony,0,,
699709023,Hearts of Iron IV: The Great War,dominion.txt,autonomy_dominion,0,,
699709023,Hearts of Iron IV: The Great War,integrated_puppet.txt,autonomy_integrated_puppet,0,,
699709023,Hearts of Iron IV: The Great War,lar_collaboration_government.txt,autonomy_collaboration_government,0,,
699709023,Hearts of Iron IV: The Great War,nsb_personal_union.txt,autonomy_personal_union,0,no,
699709023,Hearts of Iron IV: The Great War,puppet.txt,autonomy_puppet,0,,
699709023,Hearts of Iron IV: The Great War,reichskommissariat.txt,autonomy_reichskommissariat,0,,
699709023,Hearts of Iron IV: The Great War,reichsprotectorate.txt,autonomy_reichsprotectorate,0,,
699709023,Hearts of Iron IV: The Great War,satellite.txt,autonomy_satellite,0,,
699709023,Hearts of Iron IV: The Great War,sea_integrated_warlord_subject.txt,autonomy_sea_integrated_warlord_subject,0,,
699709023,Hearts of Iron IV: The Great War,sea_warlord_subject.txt,autonomy_sea_warlord_subject,0,,
699709023,Hearts of Iron IV: The Great War,supervised_state.txt,autonomy_supervised_state,0,no,
699709023,Hearts of Iron IV: The Great War,wtt_imperial_associate.txt,autonomy_wtt_imperial_associate,0,,
699709023,Hearts of Iron IV: The Great War,wtt_imperial_protectorate.txt,autonomy_wtt_imperial_protectorate,0,,
699709023,Hearts of Iron IV: The Great War,wtt_imperial_subject.txt,autonomy_wtt_imperial_subject,0,,
699709023,Hearts of Iron IV: The Great War,wuw_austro_hungarian_subject.txt,autonomy_austro_hungarian_subject,0,,
699709023,Hearts of Iron IV: The Great War,wuw_european_union_puppet.txt,autonomy_eu_member,0,,
699709023,Hearts of Iron IV: The Great War,wuw_volkskommissariat.txt,autonomy_volkskommissariat,0,,
806209426,Total War Mod,SSR.txt,autonomy_SSR,0,,
806209426,Total War Mod,Soviet Sattelite State.txt,autonomy_Soviet_Sattelite_State,0,,
806209426,Total War Mod,Soviet Supervised State.txt,autonomy_Soviet_Supervised_State,0,,
806209426,Total War Mod,aat_defense_council_member.txt,autonomy_aat_defense_council_member,0,,
806209426,Total War Mod,colony.txt,autonomy_colony,0,,
806209426,Total War Mod,dominion.txt,autonomy_dominion,0,,
806209426,Total War Mod,integrated_puppet.txt,autonomy_integrated_puppet,0,,
806209426,Total War Mod,puppet.txt,autonomy_puppet,0,,
806209426,Total War Mod,reichskommissariat.txt,autonomy_reichskommissariat,0,,
806209426,Total War Mod,reichsprotectorate.txt,autonomy_reichsprotectorate,0,,
806209426,Total War Mod,satellite.txt,autonomy_satellite,0,,
806209426,Total War Mod,supervised_state.txt,autonomy_supervised_state,0,no,
806209426,Total War Mod,wtt_imperial_associate.txt,autonomy_wtt_imperial_associate,0,,
806209426,Total War Mod,wtt_imperial_protectorate.txt,autonomy_wtt_imperial_protectorate,0,,
806209426,Total War Mod,wtt_imperial_subject.txt,autonomy_wtt_imperial_subject,0,,
